IATA,ICAO,Airport Name,Country Code
TNM,SCRM,Teniente R. Marsh Martin,AQ
TNN,RCNN,Tainan Airport,TW
TNO,MRTM,Tamarindo,CR
TNP,KTNP,Twentynine Palms,US
TNQ,PLWN,Teraina,KI
TNR,FMMI,Antananarivo Airport,MG
TNS,CBX5,Tungsten,CA
TNT,KTNT,Dade Collier,US
TNU,KTNU,Newton Municipal Airport,US
TNV,PLFA,Tabuaeran,KI
TNW,SEJD,Jumandy,EC
TNX,VDST,Stung Treng,KH
TNZ,ZMTL,Tosontsengel,MN
TOA,KTOA,Torrance Airport,US
TOB,HLGN,Tobruk,LY
TOC,KTOC,Toccoa RG Letourneau Field,US
TOD,WMBT,Tioman,MY
TOE,DTTZ,Tozeur Airport,TN
TOF,UNTT,Tomsk Airport,RU
TOG,PATG,Togiak Village,US
TOH,NVSD,Torres Airstrip,VU
TOI,KTOI,Troy Municipal Airport,US
TOJ,LETO,Torrejon AFB,ES
TOL,KTOL,Toledo Express Airport,US
TOM,GATB,Tombouctou,ML
TON,AYVO,Tonu,PG
TOO,MRSV,San Vito,CR
TOP,KTOP,Philip Billard,US
TOQ,SCBE,Barriles,CL
TOR,KTOR,Torrington Municipal Airport,US
TOS,ENTC,Tromso/Langnes Airport,NO
TOT,SMCO,Coronie,SR
TOU,NWWU,Touho,NC
TOW,SBTD,Toledo,BR
TOX,USTO,Tobolsk,RU
TOY,RJNT,Toyama Airport,JP
TOZ,DITM,Touba,CI
TPA,KTPA,Tampa International Airport,US
TPC,SETR,Tarapoa,EC
TPE,RCTP,Taiwan Taoyuan International Airport,TW
TPF,KTPF,Peter O'Knight,US
TPG,WMBI,Taiping,MY
TPH,KTPH,Tonopah Airport,US
TPI,AYTI,Tapini,PG
TPJ,VNTJ,Taplejung Suketar,NP
TPK,WITA,Tapaktuan,ID
TPL,KTPL,Draughon-miller Central Texas Regional,US
TPN,SETI,Tiputini,EC
TPP,SPST,Cad. FAP Guillermo del Castillo Paredes Airport,PE
TPQ,MMEP,Tepic Airport,MX
TPR,YTMP,Tom Price,AU
TPS,LICT,Trapani-Birgi Airport,IT
TPU,VNTP,Tikapur,NP
TPX,NTTU,Tupai,PF
TQD,ORAT,Al Taqaddum AB,IQ
TQL,USDS,Tarko-Sale,RU
TQN,OATQ,Taluqan,AF
TQO,MMTL,Aeropuerto Internacional de Tulum Felipe Carrillo Puerto,MX
TQP,YTEE,Trepell Airport,AU
TQQ,WA44,Maranggo Airport,ID
TQS,SKTQ,Tres Esquinas,CO
TRA,RORT,Tarama,JP
TRB,SKTU,Gonzalo,CO
TRC,MMTC,Francisco Sarabia International Airport,MX
TRD,ENVA,Trondheim Airport Vaernes,NO
TRE,EGPU,Tiree Airport,GB
TRF,ENTO,Torp Sandefjord Airport,NO
TRG,NZTG,Tauranga City Airport,NZ
TRH,L72,Trona,US
TRI,KTRI,Tri-Cities Regional Airport,US
TRJ,AYTT,Tarakbits,PG
TRK,WAQQ,Juwata International Airport,ID
TRL,KTRL,Terrell Field,US
TRM,KTRM,Thermal,US
TRN,LIMF,Turin Airport,IT
TRO,YTRE,Taree Airport,AU
TRQ,SBTK,Tarauaca,BR
TRR,VCCT,China Bay,LK
TRS,LIPQ,Trieste - Friuli Venezia Giulia Airport,IT
TRU,SPRU,Trujillo Airport,PE
TRV,VOTV,Trivandrum International Airport,IN
TRW,NGTA,Bonriki Airport,KI
TRY,HUTO,Tororo,UG
TRZ,VOTR,Tiruchirapalli International Airport,IN
TSA,RCSS,Taipei Songshan Airport,TW
TSB,FYTM,Tsumeb,NA
TSC,SETH,Taisha,EC
TSF,LIPH,Treviso Airport,IT
TSG,TSG,Intermediate,US
TSH,FZUK,Tshikapa,CD
TSJ,RJDT,Tsushima Airport,JP
TSL,MMTN,Tamuin,MX
TSM,KSKX,Taos,US
TSN,ZBTJ,Tianjin Binhai International Airport,CN
TSP,KTSP,Kern County,US
TSQ,SBTR,Torres,BR
TSR,LRTR,Timisoara Traian Vuia International Airport,RO
TST,VTST,Trang Airport,TH
TSU,NGTS,Tabiteuea South,KI
TSV,YBTL,Townsville Airport,AU
TSW,AYTS,Tsewi,PG
TSX,WALT,Tanjung Santan,ID
TSY,WICM,Tasikmalaya,ID
TSZ,ZMTG,Tsetserleg,MN
TTA,GMAT,Tan Tan Airport,MA
TTB,LIET,Arbatax,IT
TTC,SCTT,Taltal,CL
TTD,KTTD,Troutdale,US
TTE,WAEE,Babullah Airport,ID
TTG,SAST,Tartagal,AR
TTH,OOTH,Thumrait,OM
TTI,NTTE,Tetiaroa Island,PF
TTJ,RJOR,Tottori Airport,JP
TTL,NFUL,Turtle Island,FJ
TTN,KTTN,Trenton-Mercer Airport,US
TTO,KBTN,Britton Municipal Airport,US
TTQ,MRAO,Tortuquero,CR
TTR,WAWT,Tana Toraja,ID
TTS,FMNT,Tsaratanana,MG
TTT,RCFN,Taitung Airport,TW
TTU,GMTN,Sania Ramel,MA
TTX,YTST,Mungalalu Truscott Airbase,AU
TUA,SETU,Tulcan,EC
TUB,NTAT,Tubuai,PF
TUC,SANT,Benj Matienzo,AR
TUD,GOTT,Tambacounda,SN
TUF,LFOT,Val de Loire Airport,FR
TUG,RPUT,Tuguegarao Airport,PH
TUI,OETR,Turaif Airport,SA
TUK,OPTU,Turbat Airport,PK
TUL,KTUL,Tulsa International Airport,US
TUM,YTMU,Tumut,AU
TUN,DTTA,Tunis-Carthage International Airport,TN
TUO,NZAP,Taupo Airport,NZ
TUP,KTUP,Tupelo Regional Airport,US
TUQ,DFOT,Tougan,BF
TUR,SBTU,Tucurui,BR
TUS,KTUS,Tucson International Airport,US
TUU,OETB,Tabuk Regional Airport,SA
TUV,SVTC,Tucupita,VE
TUX,CBX7,Tumbler Ridge,CA
TUY,MMTU,Tulum,MX
TVA,FMMR,Morafenobe,MG
TVC,KTVC,Cherry Capital Airport,US
TVF,KTVF,Thief River Falls Regional Airport,US
TVI,KTVI,Thomasville Municipal Airport,US
TVL,KTVL,South Lake Tahoe,US
TVS,ZBTS,Tangshan Sannuhe Airport,CN
TVU,NFNM,Matei Airport,FJ
TVY,VYDW,Dawe Airport,MM
TWA,A63,Twin Hills,US
TWB,YTWB,Toowoomba,AU
TWD,K0S9,Port Townsend,US
TWE,AK49,Taylor,US
TWF,KTWF,Magic Valley Regional Airport,US
TWT,RPMN,Tawitawi,PH
TWU,WBKW,Tawau Airport,MY
TWY,AYTW,Tawa,PG
TWZ,NZUK,Pukaki/Twizel,NZ
TXC,UMIO,Balbasovo Air Base,BY
TXE,WITK,Rembele Airport,ID
TXF,SNTF,Teixeira de Freitas Airport,BR
TXK,KTXK,Texarkana Municipal Airport,US
TXL,EDDT,Tegel Airport,DE
TXM,WAST,Teminabuan,ID
TXN,ZSTX,Huangshan Tunxi International Airport,CN
TXR,YTNB,Tanbar,AU
TXU,DITB,Tabou,CI
TYA,UUBT,Tula,RU
TYB,YTIB,Tibooburra,AU
TYC,ZBXX,Taiyuan Yaocheng Airport,CN
TYD,UHBW,Tynda Airport,RU
TYE,TYE,Tyonek,US
TYF,ESST,Torsby Airport,SE
TYG,YTHY,Thylungra,AU
TYL,SPYL,Captain FAP Victor Montes Arias Airport,PE
TYM,MYES,Staniel Cay,BS
TYN,ZBYN,Taiyuan Wusu International Airport,CN
TYP,YTMY,Tobermorey,AU
TYR,KTYR,Tyler Pounds Regional Airport,US
TYS,KTYS,McGhee Tyson Airport,US
TYT,SUTR,Treinta-y-Tres,UY
TYZ,KTYL,Taylor,US
TZA,MZBE,Municipal,BZ
TZC,KCFS,Tuscola Area,US
TZL,LQTZ,Tuzla International Airport,BA
TZM,MM72,Tizimin,MX
TZN,MYAK,South Andros,BS
TZX,LTCG,Trabzon Airport,TR
UAB,LTAG,Adana-Incirlik Airbase,TR
UAC,MM76,San Luis Rio Colorado,MX
UAE,AYAE,Mount Aue,PG
UAH,NTMU,Ua Huka,PF
UAI,WPDB,Suai,TL
UAK,BGBW,Narsarsuaq Airport,GL
UAL,FNUA,Luau,AO
UAM,PGUA,Andersen AFB,GU
UAP,NTMP,Ua Pou,PF
UAQ,SANU,San Juan Airport,AR
UAR,GMFB,Bouarfa,MA
UAS,HKSB,Samburu,KE
UAX,MGUX,Uaxactun,GT
UBA,SBUR,Uberaba Airport,BR
UBB,YMAA,Mabuiag Island,AU
UBI,AYUI,Buin,PG
UBJ,RJDC,Yamaguchi Ube Airport,JP
UBN,ZMCK,New Ulaanbaatar International Airport,MN
UBP,VTUU,Ubon Ratchathani International Airport,TH
UBR,WAJU,Ubrub,ID
UBS,KUBS,Lowndes County,US
UBT,SDUB,Ubatuba,BR
UBU,YKAL,Kalumburu,AU
UCB,ZBUC,Ulanqab Jining Airport,MN
UCC,NV11,Yucca Flat,US
UCE,4R7,Eunice,US
UCK,UKLC,Lutsk,UA
UCN,GLBU,Buchanan,LR
UCT,UUYH,Ukhta Airport,RU
UCY,KUCY,Everett-Stewart,US
UDA,YUDA,Undarra,AU
UDD,KUDD,Bermuda Dunes,US
UDI,SBUL,Uberlandia-Ten. Cel. Av. Cesar Bombonato Airport,BR
UDJ,UKLU,Uzhgorod,UA
UDN,LIPD,Airfield,IT
UDR,VAUD,Maharana Pratap Airport,IN
UEE,YQNS,Queenstown,AU
UEL,FQQL,Quelimane Airport,MZ
UEN,USDU,Urengoy,RU
UEO,ROKJ,Kume-jima Airport,JP
UES,KUES,Waukesha,US
UET,OPQT,Quetta Airport,PK
UFA,UWUU,Ufa International Airport,RU
UGA,ZMBN,Bulgan,MN
UGB,UGB,Ugashik Bay,US
UGC,UTNU,Urgench Airport,UZ
UGL,SCGC,Union Glacier Blue-Ice Runway,AQ
UGN,KUGN,Memorial,US
UGO,FNUG,Uige,AO
UGS,9A8,Ugashik,US
UGT,ZMBR,Umnugobitour,MN
UGU,WABV,Zugapa,ID
UHE,LKKU,Kunovice,CZ
UIB,SKUI,El Carano Airport,CO
UIH,VVPC,Phu Cat Airport,VN
UII,MHUT,Utila,HN
UIK,UIBS,Ust-Ilimsk,RU
UIL,KUIL,Quillayute State,US
UIN,KUIN,Quincy Municipal Airport,US
UIO,SEQM,Mariscal Sucre International Airport,EC
UIP,LFRQ,Pluguffan Airport,FR
UIQ,NVVQ,Quine Hill,VU
UIR,YQDI,Quirindi,AU
UJN,RKTL,Uljin,KR
UKA,HKUK,Ukunda Airport,KE
UKB,RJBE,Kobe Airport,JP
UKE,VEUK,Utkela Airport,IN
UKG,UEBT,Ust-Kuiga,RU
UKI,KUKI,Ukiah,US
UKK,UASK,Ust-Kamenogorsk Airport,KZ
UKN,Y01,Waukon Municipal Airport,US
UKR,OYMS,Mukeiras,YE
UKS,URFB,Belbek,KX
UKT,KUKT,Upper Bucks,US
UKU,AYNU,Nuku,PG
UKX,UITT,Ust-Kut Airport,RU
ULA,SAWJ,San Julian,AR
ULB,NVSU,Ulei,VU
ULD,FAUL,Ulundi,ZA
ULG,ZMUL,Ulgit,MN
ULH,OEAO,Prince Abdul Majeed bin Abdulaziz Airport,SA
ULK,UERL,Lensk Airport,RU
ULM,KULM,New Ulm,US
ULN,ZMUB,Chinggis Khaan International Airport,MN
ULO,ZMUG,Ulaangom,MN
ULP,YQLP,Quilpie,AU
ULQ,SKUL,Farfan,CO
ULU,HUGU,Gulu,UG
ULV,UWLL,Baratayevka,RU
ULX,FAUS,Ulusaba,ZA
ULY,UWLW,Ulyanovsk Vostochny Airport,RU
ULZ,ZMDN,Uliastai,MN
UMA,MUMA,Punta De Maisi,CU
UMC,AYUC,Umba,PG
UME,ESNU,Umea Airport,SE
UMI,SPIL,Quincemil,PE
UMM,PAST,Summit,US
UMR,YPWR,Woomera,AU
UMS,UEMU,Ust-Maya,RU
UMT,PAUM,Umiat,US
UMU,SSUM,Ernesto Geisel,BR
UMY,UKHS,Sumy,UA
UNA,SBTC,Una,BR
UND,OAUZ,Kunduz,AF
UNE,FXQN,Qachas Nek,LS
UNG,AYKI,Kiunga,PG
UNI,TVSU,Union Island,VC
UNK,PAUN,Unalakleet Airport,US
UNN,VTSR,Ranong Airport,TH
UNR,ZMUH,Underkhaan,MN
UNT,EGPW,Baltasound,GB
UNU,KUNU,Dodge County,US
UOA,NTTX,Mururoa Airstrip,PF
UOL,WAMY,Buol,ID
UOS,KUOS,Franklin County,US
UOX,KUOX,University-Oxford,US
UPB,MUPB,Playa Baracoa,CU
UPG,WAAA,Sultan Hasanuddin International Airport,ID
UPL,MRUP,Upala,CR
UPN,MMPN,Licenciado y General Ignacio Lopez Rayon Airport,MX
UPP,PHUP,Upolu Point,US
UPR,AYUR,Upiara,PG
UPV,EGDJ,Upavon,GB
URA,UARR,Uralsk Airport,KZ
URC,ZWWW,Urumqi Diwopu International Airport,CN
URD,EDQE,Burg Feuerstein,DE
URE,EEKE,Kuressaare Airport,EE
URG,SBUG,Ruben Berta Airport,BR
URJ,USHU,Uraj Airport,RU
URM,SVUM,Uriman,VE
URN,OAOG,Urgoon,AF
URO,LFOP,Boos,FR
URR,SKUR,Urrao,CO
URS,UUOK,Kursk Vostochny Airport,RU
URT,VTSB,Surat Thani Airport,TH
URU,AYUE,Uroubi,PG
URY,OEGT,Gurayat Airport,SA
URZ,OARG,Uruzgan,AF
USA,KJQF,Concord-Padgett Regional Airport,US
USH,SAWH,Malvinas Argentinas International Airport,AR
USI,SYMB,Mabaruma,GY
USJ,UAAL,Usharal,KZ
USK,UUYS,Usinsk Airport,RU
USL,YUSL,Useless Loop,AU
USM,VTSM,Koh Samui Airport,TH
USN,RKPU,Ulsan Airport,KR
USQ,LTBO,Usak,TR
USR,UEMT,Ust-Nera Airport,RU
USS,MUSS,Sancti Spiritus,CU
UST,KSGJ,St. Augustine Airport,US
USU,RPVV,Busuanga Airport,PH
UTA,FVMU,Mutare,ZW
UTB,YMTB,Muttaburra,AU
UTC,EHSB,Soesterberg,NL
UTD,YNUT,Nutwood Downs,AU
UTG,FXQG,Quthing,LS
UTH,VTUD,Udon Thani International Airport,TH
UTI,EFUT,Utti,FI
UTK,K03N,Utirik Island,MH
UTM,KUTA,Tunica Municipalcipal Airport,US
UTN,FAUP,Upington Airport,ZA
UTO,PAIM,Indian Mountain AFS,US
UTP,VTBU,Utapao Airport,TH
UTS,UUYX,Ust-Tsilma,RU
UTT,FAUT,Umtata Airport,ZA
UTW,FAQT,Queenstown,ZA
UUA,UWKB,Bugulma Airport,RU
UUD,UIUU,Ulan-Ude Airport,RU
UUK,PAKU,Kuparuk,US
UUN,ZMBU,Baruun-Urt,MN
UUS,UHSS,Yuzhno-Sakhalinsk Airport,RU
UVA,KUVA,Garner Field,US
UVE,NWWV,Ouvea Airport,NC
UVF,TLPL,Hewanorra Airport,LC
UVL,HEKG,Kharga,EG
UVO,AYUZ,Uvol,PG
UWA,MA53,Ware,US
UYL,HSNN,Nyala,SD
UYN,ZLYL,Yulin Yuyang Airport,CN
UYU,SLUY,Uyuni,BO
UZR,UASU,Urzhar Airport,KZ
UZU,SATU,Curuzu Cuatia,AR
VAA,EFVA,Vaasa Airport,FI
VAC,EDWU,Varrelbusch,DE
VAD,KVAD,Moody AFB,US
VAF,LFLU,Chabeuil,FR
VAG,SBVG,Major-Brigadeiro Trompowsky Airport,BR
VAH,SLVG,Vallegrande,BO
VAI,AYVN,Vanimo Airport,PG
VAK,PAVA,Chevak Airport,US
VAL,SNVB,Valenca,BR
VAM,VRMV,Villa International Airport Maamigili,MV
VAN,LTCI,Van Ferit Melen Airport,TR
VAO,AGGV,Suavanao Airstrip,SB
VAP,SCRD,Valparaiso,CL
VAQ,UNIW,Vanavara Airport,RU
VAR,LBWN,Varna Airport,BG
VAS,LTAR,Sivas Airport,TR
VAT,FMMY,Vatomandry,MG
VAU,NFNV,Vatukoula,FJ
VAV,NFTV,Lupepau'u Airport,TO
VAW,ENSS,Vardoe Airport,NO
VBA,VYAN,Ann,MM
VBG,KVBG,Vandenberg AFB,US
VBP,VYBP,Bokpyin Airport,MM
VBS,LIPO,Montichiari Airport,IT
VBV,NFVB,Vanuabalavu,FJ
VBY,ESSV,Visby Airport,SE
VCA,VVCT,Can Tho Airport,VN
VCC,SNEE,New Vacaria Airport,BR
VCD,YVRD,Victoria River Downs,AU
VCE,LIPZ,Venice Marco Polo Airport,IT
VCH,SUVO,Vichadero,UY
VCL,VVCA,Chu Lai International Airport,VN
VCP,SBKP,Viracopos Airport,BR
VCR,SVCO,Carora,VE
VCS,VVCS,Con Dao,VN
VCT,KVCT,County-Foster,US
VCV,KVCV,Southern California Logistics,US
VDA,LLOV,Ovda Airport,IL
VDB,ENFG,Valdres Lufthavn Leirin,NO
VDC,SBVC,Vitoria Da Conquista Airport,BR
VDE,GCHI,Hierro Airport,ES
VDH,VVDH,Dong Hoi Airport,VN
VDI,KVDI,Vidalia Municipal Airport,US
VDM,SAVV,Gobernador Edgardo Castello Airport,AR
VDO,VVVD,Van Don,VN
VDP,SVVP,Valle De Pascua,VE
VDR,SAOD,Villa Dolores,AR
VDS,ENVD,Vadso Airport,NO
VDY,VOJV,Jindal,IN
VDZ,PAVD,Valdez Municipal Airport,US
VEE,PAVE,Venetie,US
VEG,SYMK,Maikwak,GY
VEL,KVEL,Vernal Regional Airport,US
VEO,UNIS,Severo-Yeniseyskiy Airport,RU
VER,MMVR,Veracruz International Airport,MX
VEV,AGBA,Barakoma,SB
VEX,D60,Tioga Municipal Airport,US
VEY,BIVM,Vestmannaeyjar,IS
VFA,FVFA,Victoria Falls Airport,ZW
VGA,VOBZ,Vijayawada Airport,IN
VGD,ULWW,Vologda Airport,RU
VGO,LEVX,Vigo Airport,ES
VGT,KVGT,North Air Terminal,US
VGZ,SKVG,Villagarzon,CO
VHC,FNSA,Saurimo,AO
VHM,ESNV,Vilhelmina Airport,SE
VHN,KVHN,Culberson County,US
VHV,UENI,Verhnevilyuisk,RU
VHY,LFLV,Charmeil,FR
VHZ,NTUV,Vahitahi,PF
VIA,SSVI,Vienna,BR
VIC,LIPT,Trissino,IT
VIE,LOWW,Vienna International Airport,AT
VIG,SVVG,El Vigia,VE
VIH,KVIH,Rolla National,US
VII,VVVH,Vinh Airport,VN
VIJ,TUPW,Virgin Gorda Airport,VG
VIL,GMMH,Dakhla Airport,MA
VIN,UKWW,Havryshivka Vinnytsia International Airport,UA
VIQ,WPVQ,Viqueque,TL
VIR,FAVG,Virginia,ZA
VIS,KVIS,Visalia,US
VIT,LEVT,Vitoria Airport,ES
VIU,AGVH,Viru Harbour Airstrip,SB
VIX,SBVT,Eurico de Aguiar Salles Airport,BR
VIY,LFPV,Villa Coublay,FR
VJB,FQXA,Xai Xai,MZ
VJI,KVJI,Virginia Highlands,US
VKG,VVRG,Rach Gia Airport,VN
VKO,UUWW,Vnukovo Airport,RU
VKS,KVKS,Vicksburg,US
VKT,UUYW,Vorkuta Airport,RU
VKV,ULAH,Vaskovo Airport,RU
VLA,KVLA,Vandalia,US
VLC,LEVC,Valencia Airport,ES
VLD,KVLD,Valdosta Regional Airport,US
VLE,40G,J t Robidoux,US
VLG,SAZV,Villa Gesell,AR
VLI,NVVV,Bauerfield Airport,VU
VLK,URRQ,Volgodonsk,RU
VLL,LEVD,Valladolid Airport,ES
VLM,SLVM,Villamontes,BO
VLN,SVVA,Arturo Michelena International Airport,VE
VLP,SWVC,Vila Rica,BR
VLR,SCLL,Vallenar,CL
VLS,NVSV,Valesdir,VU
VLU,ULOL,Velikiye Luki,RU
VLV,SVVL,Carvajal,VE
VLY,EGOV,Anglesey Airport,GB
VME,SAOR,Villa Mercedes,AR
VMU,AYBA,Baimuru,PG
VNA,VLSV,Saravane,LA
VNC,KVNC,Venice Municipalcipal,US
VND,FMSU,Vangaindrano,MG
VNE,LFRV,Meucon,FR
VNO,EYVI,Vilnius International Airport,LT
VNR,YVRS,Vanrook,AU
VNS,VEBN,Lal Bahadur Shastri International Airport,IN
VNT,EVVA,Ventspils International Airport,LV
VNX,FQVL,Vilanculos Airport,MZ
VNY,KVNY,Van Nuys Airport,US
VOD,LKVO,Vodochody,CZ
VOG,URWW,Volgograd International Airport,RU
VOH,FMNV,Vohemar,MG
VOI,GLVA,Voinjama,LR
VOK,KVOK,Volk Field,US
VOL,LGBL,Nea Anchialos,GR
VOT,SDVG,Votuporanga,BR
VOZ,UUOO,Voronezh Airport,RU
VPE,FNGI,Ondjiva,AO
VPN,BIVO,Vopnafjordur,IS
VPS,KVPS,Destin Fort Walton Beach Airport,US
VPY,FQCH,Chimoio Airport,MZ
VPZ,KVPZ,Porter County,US
VQQ,KVQQ,Cecil Field,US
VQS,TJVQ,Antonio Rivera Rodriguez Airport,PR
VRA,MUVR,Juan Gualberto Gomez Airport,CU
VRB,KVRB,Vero Beach Municipal Airport,US
VRC,RPUV,Virac Airport,PH
VRE,FAVR,Vredendal,ZA
VRI,ULDW,Varandey,RU
VRK,EFVR,Varkaus,FI
VRL,LPVR,Vila Real Airport,PT
VRN,LIPX,Verona Villafranca Airport,IT
VRO,MUKW,Kawama,CU
VRS,3VS,Versailles,US
VRU,FAVB,Vryburg,ZA
VRZ,SSOL,Lavras Airport,BR
VSA,MMVA,Carlos Rovirosa Perez International Airport,MX
VSE,LPVZ,Viseu Airport,PT
VSF,KVSF,State,US
VSG,UKCW,Lugansk,UA
VST,ESOW,Vasteras/Hasslo Airport,SE
VSV,VISV,Shravasti Airport,IN
VTB,UMII,Vitebsk,BY
VTE,VLVT,Wattay International Airport,LA
VTF,NFVL,Vatulele,FJ
VTG,VVVT,Vung Tau,VN
VTM,LLNV,Nevatim AFB,IL
VTN,KVTN,Miller Field,US
VTU,MUVT,Las Tunas,CU
VTZ,VOVZ,Vishakhapatnam Airport,IN
VUP,SKVP,Valledupar Airport,CO
VUS,ULWU,Velikij Ustyug Airport,RU
VVB,FMMH,Mahanoro,MG
VVC,SKVV,La Vanguardia Airport,CO
VVI,SLVR,Viru Viru International Airport,BO
VVK,ESSW,Vastervik,SE
VVN,SPWT,Malvinas,PE
VVO,UHWW,Vladivostok International Airport,RU
VVZ,DAAP,Illizi Airport,DZ
VXC,FQLC,Lichinga Airport,MZ
VXE,GVSV,Cesaria Evora International Airport,CV
VXO,ESMX,Vaxjo Airport,SE
VYD,FAVY,Vryheid,ZA
VYI,UENW,Vilyuisk,RU
VYS,KVYS,Illinois Valley Regnl,US
WAA,PAIW,Wales Airport,US
WAC,HAWC,Waca,ET
WAE,OEWD,Wadi Ad Dawasir Airport,SA
WAF,OPWN,Wana,PK
WAG,NZWU,Wanganui Airport,NZ
WAH,KBWP,Wahpeton,US
WAI,FMNW,Antsohihy,MG
WAJ,AYWF,Wawoi Falls,PG
WAK,FMSZ,Ankazoabo,MG
WAL,KWAL,Wallops Flight Center,US
WAM,FMMZ,Ambatondrazaka,MG
WAO,AYWB,Wabo,PG
WAP,SCAP,Alto Palena,CL
WAQ,FMMG,Antsalova,MG
WAR,WAJR,Waris,ID
WAT,EIWF,Waterford,IE
WAU,YWAC,Wauchope,AU
WAV,YWAV,Kalkgurung,AU
WAW,EPWA,Frederic Chopin Airport,PL
WAX,HLZW,Zuwarah,LY
WAY,KWAY,Greene County,US
WAZ,YWCK,Warwick,AU
WBA,WAPV,Wahai,ID
WBB,WBB,Stebbins Airport,US
WBC,AYWJ,Wapolu,PG
WBD,FMNF,Befandriana,MG
WBE,FMNB,Bealanana,MG
WBG,ETNS,Schleswig-jagel,DE
WBM,AYWD,Wapenamanda Airport,PG
WBO,FMSB,Beroroha,MG
WBQ,PAWB,Beaver,US
WBR,KRQB,Big Rapids,US
WBU,KBDU,Boulder Municipal,US
WBW,KWBW,Wilkes-Barre/Wyoming Valley,US
WCA,SCST,Gamboa,CL
WCD,YSCD,Carosue Dam Airport,AU
WCH,SCTN,Chaiten,CL
WCR,PALR,Chandalar,US
WDG,KWDG,Enid Woodring Mun.,US
WDH,FYWH,Hosea Kutako International Airport,NA
WDI,YWND,Wondai,AU
WDN,90WA,Waldron Island,US
WDR,KWDR,Winder,US
WDS,ZHSY,Shiyan Wudangshan Airport,CN
WEA,KWEA,Parker County,US
WEF,ZSWF,Weifang Airport,CN
WEH,ZSWH,Weihai International Airport,CN
WEI,YBWP,Weipa Airport,AU
WEP,AYXW,Weam,PG
WET,WABG,Wagethe,ID
WEW,YWWA,Wee Waa,AU
WFI,FMSF,Fianarantsoa,MG
WFK,KFVE,Frenchville,US
WGA,YSWG,Wagga Wagga Airport,AU
WGC,VOWA,Warangal,IN
WGE,YWLG,Walgett,AU
WGN,ZGSY,Waitangi,NZ
WGO,KOKV,Winchester Regional,US
WGP,WATU,Waingapu Airport,ID
WGT,YWGT,Wangaratta,AU
WHF,HSSW,Wadi Halfa,SD
WHK,NZWK,Whakatane Airport,NZ
WHO,NZFJ,Franz Josef,NZ
WHP,KWHP,Whiteman,US
WHS,EGEH,Whalsay,GB
WHT,KARM,Wharton,US
WHU,ZSWU,Wuhu,CN
WIB,F05,Wilbarger County,US
WIC,EGPC,Wick Airport,GB
WIE,ETOU,Air Base,DE
WIK,NZKE,Surfdale,NZ
WIL,HKNW,Wilson Airport,KE
WIN,YWTN,Winton Airport,AU
WIO,YWCA,Wilcannia,AU
WIR,NZWO,Wairoa,NZ
WIT,YWIT,Wittenoom,AU
WIU,AYIX,Witu,PG
WJF,KWJF,William J Fox,US
WJR,HKWJ,Wajir Airport,KE
WJU,RKNW,Wonju Airport,KR
WKA,NZWF,Wanaka,NZ
WKB,YWKB,Warracknabeal,AU
WKF,FAWK,Waterkloof AFB,ZA
WKI,FVWT,Hwange,ZW
WKJ,RJCW,Hokkaido Airport,JP
WKK,5A8,Aleknagik,US
WKN,AYWQ,Wakunai,PG
WKR,MYAW,Walker's Cay,BS
WLA,YWAL,Wallal,AU
WLC,YWCH,Walcha,AU
WLD,KWLD,Arkansas City,US
WLE,YMLS,Miles Airport,AU
WLG,NZWN,Wellington International Airport,NZ
WLH,NVSW,Walaha,VU
WLK,PASK,Selawik Airport,US
WLL,YWOR,Wollogorang,AU
WLO,YWTL,Waterloo,AU
WLP,YANG,West Angelas Airport,AU
WLR,13Z,Loring,US
WLS,NLWW,Wallis Island Airport,WF
WLW,KWLW,Glenn County,US
WMA,FMNX,Mandritsara,MG
WMB,YWBL,Warrnambool,AU
WMC,KWMC,Winnemucca,US
WMD,FMSC,Mandabe,MG
WME,YMNE,Mount Keith,AU
WMH,KBPK,Mountain Home,US
WMI,EPMO,Warsaw-Modlin Airport,PL
WMK,84K,SPB,US
WML,FMMC,Malaimbandy,MG
WMN,FMNR,Maroantsetra,MG
WMO,PAWM,White Mountain Airport,US
WMP,FMNP,Mampikony,MG
WMR,FMNC,Mananara,MG
WMT,ZUMT,Zunyi Maotai Airport,CN
WMX,WAJW,Wamena Airport,ID
WNA,PANA,Napakiak Sea Plane Base,US
WND,YWDA,Windarra,AU
WNH,ZPWS,Wenshan Puzhehei Airport,CN
WNI,WAWD,Matahora Airport,ID
WNN,CKL3,Wunnummin Lake Airport,CA
WNP,RPUN,Naga Airport,PH
WNR,YWDH,Windorah,AU
WNS,OPNH,Nawabshah,PK
WNU,AYWH,Wanuma,PG
WNZ,ZSWZ,Wenzhou Longwan International Airport,CN
WOA,AYWO,Wonenara,PG
WOE,EHWO,Woensdrecht,NL
WOL,YSHL,Wollongong,AU
WON,YWDL,Wondoola,AU
WOS,ZKWS,Wonsan,KP
WOT,RCWA,Wonan,TW
WOW,PAUO,Willow,US
WPA,SCAS,Puerto Aisen,CL
WPB,FMNG,Port Berge,MG
WPC,CZPC,Pincher Creek,CA
WPK,YWMP,Wrotham Park,AU
WPL,CAQ8,Powell Lake,CA
WPM,AYXP,Wipim,PG
WPO,K7V2,North Fork Valley,US
WPR,SCFM,Porvenir,CL
WPU,SCGZ,Puerto Williams,CL
